sentence,label,sentiment score
"Further, in lieu of imposing a blanket approach to the curtailment 
of expenditure of all spending agencies, measures 
should be implemented with due consideration to 
the priority of each economic activity within the 
development agenda, its resource requirements, and resource availability.",Positive,0.7048195431014571
"A customised and  
case-by-case assessment is required when implementing expenditure rationalisation in order 
to ensure that effective spending agencies receive 
the required resources, while inefficient ones 
are required to assess their effectiveness and 
adopt rationalisation measures.",Very Positive,0.95823481770503
"Meanwhile, the 
prioritisation of capital expenditure based on ‘value 
for money’ and the importance of the projects within the development agenda are key to ensure the 
effective allocation of funds for capital expenditure 
projects.",Positive,0.7019098373918701
"Therefore, improved budgeting techniques  
and rational resource allocation will be pivotal in achieving a primary balance surplus by the Government in the medium term in line with the  
IMF-EFF programme parameters.",Positive,0.6891768552845455
"Energy security in the country was challenged 
by the recent economic crisis, underscoring 
the need to address inefficiencies in the energy 
sector.",Positive,0.6441721873531573
"Reflecting the poor resilience of the energy 
sector to external shocks and limited diversification of energy generation despite the vast potential, 
provisioning of electricity and other energy services 
was largely disrupted in 2022, leading to an energy crisis with long power outages and severe fuel 
shortages, thereby affecting economic activity.",Negative,0.32600103311664463
"Although hydropower remains the most cost effective 
source of power generation, Sri Lanka’s larger 
reliance on hydropower generation continues to be a concern in terms of sustainability of electricity",Positive,0.7887347570940851
"44
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1provisioning with its extreme susceptibility to climatic 
dynamics.",Neutral,0.4868420956895998
"Further, the power generation is also heavily exposed to volatilities in global energy prices with its high reliance on imported thermal power sources of coal and petroleum products.",Positive,0.6024535757901381
"Despite the numerous efforts to expand the share of  
Non-Conventional Renewable Energy (NCRE) for power generation, private investors in the renewable energy sector continued to grapple with numerous challenges, such as difficulties in obtaining approvals from multiple institutions, environment impact concerns as well as the absence of regular revisions in feed in tariff systems, thereby hindering the private sector led expansion in the NCRE sector.",Very Positive,0.9168482955376978
"In this context, urgent measures are needed to strike 
a balance between the availability in the energy 
generation sources and the generation cost of those 
sources, enabling a choice of an efficient generation 
mix going forward.",Very Positive,0.8210609877135918
"In order to expand the share of 
renewable energy in the generation mix, attracting 
investments from private and foreign sources for clean energy sources, such as solar, wind, etc., which are abundant in Sri Lanka, remains vital, facilitated by a conducive investment climate with straightforward approaches on regulations and taxation, adequate infrastructure, and good governance, among others.",Positive,0.7601331165787097
"As per the Sustainable Development Goals Investor Map - 2022 of the United National Development Programme, Sri Lanka’s renewable energy sector has been recognised as one of the priority sectors with high investment potential, highlighting the need for measures targeted at encouraging investments in the renewable energy sector.",Negative,0.21311573650543925
"In this regard, policymakers should focus on enabling peer-to-peer power purchase agreements and power wheeling facilities for the private sector, which ensure market determined pricing for the renewable energy sector.",Very Positive,0.9205215418937778
"In the meantime, improving energy infrastructure in the form of developments to the transmission and 
distribution networks, upgradation and modernisation 
of power generation facilities, smart grid 
management, and enhancement of energy storage solutions are needed to reduce energy losses and 
enhance the reliability of power supply.",Positive,0.6023846731582224
"Meanwhile, 
energy efficiency in the transport sector must be 
improved through the introduction of technologies 
to enhance the fuel efficiency of vehicles, such as 
hybrid technologies, while exploring alternatives for clean energy sources for the transport sector.",Positive,0.6626603594605833
"Further, a more focused policy approach is essential 
to improve and expand the public transportation 
system to reduce energy consumption in the 
transport sector.",Neutral,0.4037210361138758
"Accordingly, public transport modes and road infrastructure should be modified and 
expanded, aimed at minimising energy wastage with 
traffic congestion in urban areas.",Negative,0.36402018114922796
"Also, increasing 
awareness among the public on energy efficiency 
and conservation measures and implementation 
of energy efficiency standards and practices in 
households, businesses, and industries would 
promote efficient utilisation of energy.",Very Positive,0.8458025512384998
"In essence, 
energy security can be achieved by improving the availability of energy supply without disruptions and 
meeting the rising energy demand at an affordable 
price for consumers.",Negative,0.2925737042834561
"In this regard, enhancing the 
resilience of the energy sector to promptly respond to 
abrupt changes in the supply and demand is required in the near term.",Very Positive,0.885760432975099
"Similarly, in the long run, fostering 
investments to supply energy commensurate with 
economic developments and environmental needs, 
is imperative, in addition to concerted efforts of all the 
stakeholders in the economy.",Very Negative,0.018939576949778214
"institutional and legislative reforms as well as 
enforcement of rules and regulations are needed to strengthen the oversight of public expenditure 
management and increase fiscal sector 
accountability.",Neutral,0.5333926979013658
"Although fiscal rules have been 
enacted in Sri Lanka about a couple of decades ago, 
they have not been adhered to, resulting in imprudent 
fiscal management by successive governments.",Negative,0.34253287701468005
"Therefore, legislative reforms are needed to 
introduce fiscal rules that are binding with realistic targets, while distinctly identifying the responsible",Neutral,0.42914486730401513
"45
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1authorities to comply with those rules.",Very Negative,0.15274952443270917
"Under the  
IMF-EFF supported programme, a new Public 
Financial  Management Act is to be enacted, which will specify the roles and responsibilities of 
the Ministry of Finance and spending agencies 
and establish information and accountability requirements.",Positive,0.6578878474440732
"In addition, government entities should be encouraged not only to limit spending within the 
budget, but also to boost efficiency and effectiveness.",Neutral,0.42886155334873344
"Further, performance based accountability and public disclosure should be introduced for government entities and public officials, while audit functions need 
to be further strengthened to promote transparency, 
enhance credibility, and support good governance.",Positive,0.7985311294607091
"Further, under the IMF-EFF supported programme, 
anti-corruption legislation that is harmonised with the United Nations Convention against Corruption (UNCAC) is to be introduced with technical assistance 
from the IMF.",Very Negative,0.12634001591862942
"This is particularly pertinent considering 
that Sri Lanka ranked 101 out of 180 countries in the Corruption Perceptions Index (CPI)
7 – 2022, reflecting 
a high level of perceived corruption.",Negative,0.31435248918716496
"Strengthening 
corruption control measures and transparency of 
procedures can also play a key role in the curtailment of unproductive government expenditure.",Negative,0.2547070468692445
"Hence, in the period ahead, fiscal prudence along with continued 
commitment to strengthening the oversight of public 
finances and implementation of corruption control measures will be centric to garnering public support 
for fiscal consolidation measures and ensuring overall 
sustainability and discipline of the fiscal sector.",Very Positive,0.8639913954209552
"Export sector policies need to focus on 
improving the sophistication of goods and services to increase domestic value addition and to strengthen export competitiveness.",Very Positive,0.8633638081029799
"Although Sri Lanka recorded its historically highest 
export earnings in 2022, such earnings are meagre 
when compared to those recorded by similar sized 
economies in the region.",Negative,0.3045444419081643
"Sri Lankan products 
are losing market shares in global markets due 
7 The country with the least level of corruption is ranked at the first place in the CPI.to the stagnant sophistication of products and 
increasing production costs eroding the country’s competitiveness.",Very Negative,0.09271066541882145
Producing higher quality products helps compete in global markets by building on existing comparative advantages to boost export revenues and productivity.,Neutral,0.5398208082814598
"Export industries need 
to aim at differentiation, value addition, branding, 
and increasing the quality of exports, while meeting quantity requirements.",Negative,0.28341487724865766
"Export promotion policies need to focus on exporting improved quality goods with high value addition at lower costs of production, backed by Research and Development (R&D) led innovation over the medium to long term.",Very Positive,0.8155253972310814
R&D should be enhanced to identify the innovations in the export sectors and to transition from simple products to complex products.,Very Positive,0.8056522104857251
"Also, Sri Lanka needs to upgrade its product quality with the objective of tapping into regional and global supply chains and capturing market shares in emerging market economies.",Negative,0.2679989179414376
"In addition, the Government needs to provide incentives to indirect exporters and domestic industries, which can competitively substitute imported raw materials, as input quality has a significant bearing on the quality of the final output.",Very Positive,0.8750037072879471
"Further, the downward trend observed in agricultural exports in recent years necessitates the importance of improving the quality 
of agricultural products to be competitive globally.",Positive,0.6760178636400574
"In this regard, policies and measures focusing on 
promoting the production of export oriented regional 
speciality agricultural products are needed in order 
to form a strong quality and brand advantage in 
the global markets.",Very Positive,0.839949637817218
"Methods of farmer societies 
may be used to improve the ability of R&D and 
achieve economies of scale through high production 
at lower costs.",Positive,0.7916172418056626
"Development of a national level 
agricultural research strategy on improving crop 
breeds with high yields and better quality with the 
farmer level engagement would be necessary.",Neutral,0.5732041058224057
The establishment of commercial logistics and warehouse facilities needs to be promoted in the major agricultural regions to reduce post-harvest damage to agricultural products.,Negative,0.2723870398726361
"Further, policies",Neutral,0.4983112347082893
"46
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1should focus on enhancing institutional quality, 
maintenance of liberal and consistent trade policies, 
promotion of FDI inflows to the export sector, 
development of human capital capable of upgrading 
export quality, and creation of a conducive domestic 
environment to conduct quality upgrading, while improving access to high end export markets.",Neutral,0.433165534788611
"The country needs to make sacrificial 
structural adjustments to move away from heavy import reliance and become more export oriented 
through a significant reorientation of national 
trade policy.",Very Negative,0.0378813323557432
"Sri Lanka is heavily reliant on imports for consumption and investment needs and for 
inputs needed for the production of key exports and 
domestic production.",Negative,0.3682510734352161
"Since 2009, the expenditure on imports has nearly doubled.",Very Negative,0.13120963487994952
"Meanwhile, the 
composition of the export basket remained the 
same over decades, limited to traditional agricultural 
exports and low value added industrial exports, such 
as garments.",Positive,0.6899514083624289
"The revised National Export Strategy (NES) 2018 – 2022, launched in July 2018, was 
aimed at transforming Sri Lanka into an export hub 
driven by innovation and investment.",Neutral,0.5402481649950768
"It was expected 
to improve the business environment for all export 
sectors through logistics, information and promotion, national quality infrastructure, and innovation and 
entrepreneurship.",Very Negative,0.09185341115535661
"The specific mandate of NES 
was promoting innovation and diversification in 
six export sectors, including IT/BPO and wellness 
tourism.",Negative,0.29401862012694313
"Resolving issues in relation to provisioning 
of labour for export industries, consistency in import 
policies, clear and transparent tax policies, outreach to foreign governments to attract investment into  
Sri Lanka, and development of entrepreneurship among the youth remain some of the immediate 
priorities in the tradable sector.",Very Positive,0.8483706472124838
"Measures were  
needed to impose import restrictions and suspensions amidst BOP crises.",Neutral,0.4726159660186574
"However, such 
ad hoc measures can be avoided in the future by lessening reliance on imports and promoting 
industries in the economy.",Very Negative,0.09265023217540991
"Backward integration of possible intermediate inputs, discouraging 
clearly identified non-essential consumer goods 
with domestic substitutions, removing concessions 
granted on imports, and maintaining a market 
determined flexible exchange rate remain important 
elements in this aspect.",Neutral,0.5051711159816527
"Sri lanka’s experience in terms of the 
magnitude and growth in Fdi over the last 
few decades has been disappointing, despite 
Fdi being identified as the top priority in the 
country’s development strategies by successive 
governments.",Neutral,0.5184758826669422
"Sri Lanka has managed to attract 
only around US dollars 1.2 billion as FDI, including 
foreign loans to Direct Investment Enterprises 
(DIEs), per annum, on average, since 2010, despite offering superabundant tax holidays.",Very Negative,0.16052559676401068
"Also, 
the FDI to GDP ratio has remained significantly 
low, compared to other peer countries.",Negative,0.2988602819734053
"In addition, 
in the current context of the Sri Lankan economy, 
there is very little incentive for corporates to shift their bases to Sri Lanka due to the disruptions to 
economic activities, high corporate income tax rates, 
high cost of production, including that of labour and 
utilities, scarcity of skilled labour, unavailability of 
readily available land, bureaucratic and multiple approval procedures, and perceived corruption.",Negative,0.24249686502450807
"The 
Government’s recent efforts, such as the proposed 
amalgamation of the Board of Investment (BOI) and 
Export Development Board (EDB), among others, 
to streamline the institutional structure applicable to 
this sector is a welcome move.",Positive,0.6300377875518425
"Yet, it is essential 
to empower such authorities to attract investments and grant approvals in an efficient manner.",Negative,0.2403017679971884
"In the 
meantime, close diplomatic collaboration with 
friendly nations would be instrumental in exploring 
investment opportunities for financing strategic 
investment projects, such as projects enhancing 
energy security, food security, and export oriented 
industries that have broader spillover effects on the overall economy.",Neutral,0.5691093490106115
"The country’s investment 
needs should be clearly identified and promoted",Very Negative,0.15041381062046055
"47
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1among prospective investors and such investment 
approvals and implementations should be expedited 
through adoption of one-stop shop approach.",Very Positive,0.8262630065469992
"An Investor Facilitation Centre (IFC) established 
under the Board of Investment in October 2022 
is a welcome initiative in this regard.",Very Positive,0.8453128264354294
"The IFC is dedicated to providing an efficient service to 
investors by streamlining the investment approval 
process and enhancing interagency coordination 
for investor facilitation.",Very Negative,0.07938651071522118
"Exploiting investment based 
non-liability creating inflows should be one of the key elements of Sri Lanka’s economic revival strategy 
going forward.",Positive,0.6504715195042935
"measures to increase tourist arrivals and 
a proper network to capture tourism earnings 
are urgently needed at a time when Sri lanka 
aggressively promotes tourism.",Very Positive,0.927643531365665
"Sri Lanka has 
been heavily reliant on the tourism sector for foreign 
exchange earnings and has been using tourism 
earnings to partly setoff the burden of heavy trade 
deficit experienced since 2011.",Positive,0.7847886950904083
"The country should attempt to get the maximum benefit from tourism 
earnings as tourist arrivals are gradually recovering.",Neutral,0.4632125608534924
"However, the estimate of foreign exchange earnings 
from tourism is compiled by the Sri Lanka Tourism 
Development Authority (SLTDA) based on the average number of guest nights of a tourist and 
how much a tourist spends on average in Sri Lanka 
on a day based on data provided by hotels and an 
exit survey at the airport.",Very Negative,0.05413466426324842
"The outcome of this exit 
survey is used to determine the per day spending 
which, however, is relatively higher than many 
other popular tourism destinations in the region, 
questioning its accuracy.",Positive,0.788644629997789
"Also, the daily spending 
could vary among different tourist categories, types of accommodation, and nature of the source 
country, among many other factors.",Negative,0.3852966923057808
"Therefore, an 
appropriate information network is vital to accurately 
capture how much is being earned by separate 
stakeholders of the tourism industry.",Negative,0.2435220278748378
"The Tourism Satellite Account initiative in collaboration with the Department of Census and Statistics and SLTDA under technical guidance from the United Nations 
may support to develop a better understanding of 
tourist earnings although it is still being developed 
in Sri Lanka.",Negative,0.3074114891674602
"Further, as many tourists book their 
accommodation through websites, such as Airbnb, Agoda, and Booking.com, they would be useful in 
obtaining information.",Very Positive,0.9264837049920939
"Meanwhile, a tourism travel 
app for tourists to book accommodation and obtain 
tourism related information is being developed by 
the SLTDA.",Negative,0.21982012084588698
"However, tourists trust bookings made through well known apps, especially when it comes to 
making payments, protecting individual information, 
and obtaining loyalty discounts.",Neutral,0.4884775902953321
"Therefore, finding 
methods to ensure that there are corresponding 
foreign exchange inflows to the country via bookings 
made through international websites and apps 
and from informal accommodation providers listed 
in these websites and apps is necessary, while 
developing local booking websites and apps.",Very Positive,0.8861359358858311
"Further, a proper mechanism is needed to obtain 
foreign exchange earnings records of all parties 
involved in the tourism industry and enter them 
into the banking system, while the inclusion of 
unregistered establishments in the system should be expedited to eliminate the high level of informality 
in the sector.",Very Negative,0.09426497970664449
"mass migration of professionals and skilled 
workers is likely to lead to a scarcity of labour in selected industries alongside a substantial drop 
in productivity, thus affecting the economic 
growth of the country significantly during the 
recovery phase and beyond.",Very Positive,0.960256782917303
"There has been a 
mass emigration of qualified personnel, such as 
doctors, engineers, bankers, and IT professionals, prompted by the worst economic crisis.",Positive,0.6640862227906646
"As per 
the statistics of the Sri Lanka Bureau of Foreign 
Employment (SLBFE), the total number of registered 
departures for foreign employment has increased by 
more than 37 per cent in 2022 to 311,056, compared to the annual average of 226,510 during 2015-2019,",Very Negative,0.0022149714967160117
"48
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1while the corresponding increase in professionals 
migration has been over 87 per cent.",Positive,0.630132776853104
"In addition to the 
temporary migration for employment, the permanent 
human capital flight has been more prominent since 2022, although official statistics on this are limited.",Positive,0.6402603614750659
"Available statistics at SLBFE further reveal that the 
number of professionals, as a share of total labour 
migration, has been increasing steadily over the 
post-war period, recording a year-on-year growth of over 20 per cent on average.",Positive,0.7831612265202609
"This suggests 
that the phenomenon of brain drain in Sri Lanka 
may span since much before the current economic 
crisis.",Very Negative,0.1889587779603613
"In the current context, falling real wages and the decline in quality of life amidst the economic 
and financial uncertainties due to the contraction 
in the economy have prompted Sri Lankans to migrate.",Very Negative,0.1398944507922102
"The longstanding structural issues of 
the country, which have severely weakened the 
institutional infrastructure in the areas of healthcare, law enforcement, government administration, public transport, etc., have also contributed to the 
deterioration of socio-economic conditions.",Negative,0.23790782664657306
"The 
large outward migration of workers disrupts business activity and such loss of expertise creates the need 
to continuously train new employees, which requires 
substantial time and resources, leading to a loss of capacity and output over the short term.",Negative,0.30066068405155855
"In fact, 
some studies have quantified the logistical cost of 
recruiting and training new employees itself to be over 20 per cent of the cost due to the output lost until new employees are trained to an optimal level.",Very Positive,0.9862915308195209
"8  
The long term impact of large skilled migration 
could be substantial due to the loss of productivity 
in the country, especially considering the overall ageing population.",Very Negative,0.19995656834501474
"Literature also identifies positive 
spillovers of brain drain, particularly due to improved 
networks, skill transfer, and remittances.",Very Negative,0.023837827848954274
"9  However, 
in the Sri Lankan context, costs may outweigh such 
8 Oxford Economics, (2014).",Negative,0.331897717418847
"The cost of brain drain: understanding the financial impact of 
staff turnover , February [Online] (Accessed 22 March 2023).",Negative,0.25713631912498347
"9 Docquier, F .",Positive,0.6146760321927268
"and Rapoport, H., (2012).",Positive,0.7847613122940749
"Globalization, brain drain, and development.",Neutral,0.4068240247954593
"Journal of Economic Literature , Vol.",Positive,0.6236828715985617
"50, No.",Negative,0.3099892569726981
"3.; 
 Gibson, J. and McKenzie, D., (2012).",Very Negative,0.06857229813762233
The economic consequences of ‘brain drain’ of the best and brightest: Microeconomic evidence from five countries.,Very Negative,0.17526266016067638
"The Economic Journal, Vol.",Negative,0.35145170706900264
"122, No.",Positive,0.7952221037875062
560.benefits.,Positive,0.6377627720406975
"Most individuals, who migrated over the 
recent past, have been internationally employable and highly qualified personnel with substantial entrepreneurial capacity, and therefore, in some instances, their migration may result in the relocation or closure of entire businesses, including some 
export businesses.",Negative,0.26536694565802865
"As a result, the economic cost 
of such outward migration may far outweigh the loss of direct contribution of respective individuals.",Very Positive,0.8315637222718648
"In the public sector, the unavailability of professionals can have multifaceted implications in the periods ahead as it adds to the lacuna of skills which can thereby exacerbate the low levels of efficiency in many such institutions.",Neutral,0.46230065012357935
"The recent changes introduced in the public sector, such as allowing government employees to obtain no-pay leave to undertake foreign employment, could further exacerbate these issues, though they could vary substantially depending on the institution and level of skills and expertise of the migrants.",Positive,0.621983709314531
"In addition to the economic cost due to the loss of contribution of these workers, the country also bears significant losses due to inadequate returns on investment made on free provisioning of education and healthcare.",Neutral,0.5994521084096871
"Although there are deficiencies in many areas, Sri Lanka is among a small group of countries in the world 
that provides free education to its citizens until the 
university level.",Very Negative,0.14953331669706682
"However, the country has not been 
able to reap the full benefits of this large investment, 
for which brain drain is also a major contributing 
factor.",Negative,0.20160462184632844
"Amid these issues, several short term 
measures have been adopted by certain sectors 
to retain their employees, such as pay hikes and 
other benefits including flexible working conditions,  
non-cash benefits to reduce the tax burden, inflation 
linked wages, and US dollar linked wages, among 
others.",Very Positive,0.8896358743149712
"Such short term measures to address the 
prevailing economic crisis could be helpful.",Neutral,0.46475742379378027
"However, 
rectifying longstanding structural weaknesses in the economy which affect the quality of life, including the creation of sustained growth, will be essential to putting an end to the brain drain phenomenon that",Neutral,0.40362281659284527
"49
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1has accelerated during the last year.",Very Negative,0.004084209545120121
"Moreover, the 
Government could explore the possibility of opening 
up the country for foreign skilled professionals for 
needy sectors in the near term to support economic 
activity amidst mass migration.",Negative,0.3795181737333586
"Coupled with such 
attempts, targeted measures, such as special benefit schemes and research funding to qualified 
personnel, could motivate migrant professionals to 
return to the country.",Very Positive,0.888133403813758
"The micro, Small and medium scale 
Enterprises (mSmE) sector has been among the most affected sectors in the economy during the recent and ongoing economic crises, stressing 
the importance of improving the resilience of 
the sector for overall economic development and welfare.",Very Positive,0.9632766395772452
"The MSME sector, which is the 
backbone of the Sri Lankan economy, has endured 
numerous challenges over the past several years 
with consecutive adverse events, such as the Easter 
Sunday attacks in 2019, the COVID-19 pandemic in 2020 and 2021, and the subsequent economic crisis 
in 2022.",Positive,0.6709780565944231
"Activity of MSMEs that operate in a wide 
range of segments was critically impacted by reduced 
demand amidst uncertainties, rising inflation and 
wages, a depreciated exchange rate, unavailability of raw materials, interruptions to power and other 
utilities, and heightened financing costs, among 
others.",Very Positive,0.8200595683011201
"As a result, national output, employment and 
livelihoods were severely affected, raising the need 
for the implementation of urgent remedial measures 
to support MSMEs through this difficult period.",Very Positive,0.8650257081996784
"Several measures, such as offering concessions on the loans obtained and the granting of debt moratoria, 
were provided to the sector to temporarily overcome 
the cashflow challenges.",Very Positive,0.9971464029416935
"However, lasting solutions 
are essential to enhance the capacity and resilience 
of MSMEs to weather unfavourable financial and 
economic conditions.",Neutral,0.4165338365326745
"Accordingly, the setting up 
of a Credit Guarantee Institution (CGI), which was identified as an essential requirement to serve the 
funding considerations of MSMEs, has reached its final stages and the expeditious establishment 
is expected.",Neutral,0.4625058663011339
"Once the CGI is in operation, funding constraints of MSMEs are expected to ease notably going forward, while participating financial institutions will also be encouraged to lend to MSMEs as the associated credit risk will be shared.",Neutral,0.43885021106315847
"In addition, 
banks and other financial institutions are also 
expected to identify MSMEs as a priority sector in their lending operations, which would avail funding for the sector.",Very Positive,0.9171994889102089
"In order to support local MSMEs to become large scale enterprises, relevant authorities should make use of existing international relations and take advantage of Free Trade Agreements (FTAs), thereby paving the way for MSMEs to integrate into global value chains as well as trade internationally.",Very Positive,0.808992115248116
Such opportunities would not only help them attain global standards but would also contribute towards enhancing foreign exchange inflows to the country.,Negative,0.24269449309457458
"To support this endeavour, steps should be taken to enhance the financial and technical  
know-how, while also building skills and capacity to use e-commerce technologies, which open the gateway to the world market.",Neutral,0.4507193276247484
"Also, in order to foster growth in the MSME sector, the Government and relevant authorities should create an entrepreneurially enabling environment and ecosystem by way of 
easing rules, regulations, and bureaucratic red tape.",Very Negative,0.14650436051843108
"While the above initiatives would assist MSMEs to 
build resilience, overcome the challenges posed by 
unfavourable socio-economic developments, and 
prosper as useful business entities that contribute 
to the betterment of Sri Lanka, a blanket approach 
to implementing the same may be suboptimal.",Neutral,0.40370421386285715
"Therefore, a mechanism should be in place to identify 
and recognise affected MSMEs that display potential 
and contribute positively to the economy, from those 
that are unviable and less productive, so that support 
could be targeted to useful MSMEs, as assisting the 
unviable ones would be unhealthy and costly.",Positive,0.7550836851224191
"Further, it is imperative that insolvency laws are established and further strengthened, particularly in relation to the MSME sector, among others.",Very Negative,0.1957873711469056
"50
CENTRAL BANK OF SRI LANKA  | ANNUAL REPORT 2022
1The downward rigidity in domestic prices of 
imported goods remains a concern in lowering 
the domestic cost of living, considering the disproportionate increase in prices of imported items in the recent past.",Negative,0.2858320394360402
"Over the past year or so, prices of several food and non-food items, which have 
closely been driven by prices of petroleum oil, gas, 
and other imported goods, increased sharply due to immediate and more than complete transmission of price increases of global commodity prices and local currency depreciation.",Neutral,0.4334077256975656
"However, the reduction in global prices, reduction in costs of logistics and adjustments in operational costs, and the recent improvement in the exchange rate have not been fully reflected in the imported prices of goods and services even with a reasonable lag.",Very Negative,0.05316115266242449
"The uncertainty prevailing over the current economic conditions of the country could be a major contributory factor for this apparent downward stickiness of prices, where merchants may be reluctant to adjust prices due to factors such as high costs of old inventories, pre-agreed contracts, limited confidence over policy direction and concerns over the sustainability of positive developments, and partly to offset the revenue losses related to lower demand.",Positive,0.6742738168749914
"Nevertheless, inflated prices of some import related goods and services need to be 
adjusted downwards along with the return of stability 
in overall economic conditions if the economy is to 
derive full benefits of the same.",Very Positive,0.9868057144232372
"Such adjustments 
would be beneficial for all parties since the demand 
conditions would also be normalised with appropriate 
movements of prices.",Very Negative,0.0883415473910929
"Meanwhile, the adjustment of 
energy prices, which is a primary channel through 
which global price developments are transmitted 
to the domestic economy, is an essential factor in 
this regard.",Negative,0.3814708961942096
"Alignment of domestic energy prices 
with global prices and transparent adjustment to 
prices, as it happens at present, would help ensure 
that domestic energy prices remain predictable.",Very Positive,0.8295678656619668
"This would aid businesses to confidently plan their future costs, leading to stability in overall price levels, thereby reducing the risk of unexpected inflationary pressures, and contributing to managing inflation 
expectations.",Very Positive,0.9826798189569472
"Further, producing robust inflation 
projections is vital to set the inflation targets and 
support monetary policy decisions under the FIT 
of the Central Bank.",Very Positive,0.8082341204685909
"Since these projections are 
often conditional on global price movements, a proper reflection of global price trends in domestic 
prices is crucial to limit policy errors.",Neutral,0.4767306939967376
"In view of the 
above, relevant authorities, including the authorities 
involved with domestic energy price adjustments and 
other regulatory authorities, such as the Consumer Affairs Authority, among others, are required to be 
vigilant about imported prices of goods where fair 
passthrough of downward price adjustments needs 
to take place.",Very Positive,0.8464118926488879
"Such passthrough will help reduce the 
high cost of living with a faster disinflation process as 
anticipated.",Neutral,0.5161360913643661
"The lingering impacts of the deepened 
economic crisis on the welfare of the citizens of Sri lanka have been significant, underscoring 
the urgent need to reformulate policy strategies to ensure the welfare of the most vulnerable 
groups.",Positive,0.7102102358593299
"The burden of the economic crisis has 
fallen disproportionately.",Neutral,0.4579111255065089
"Living conditions of the vulnerable population have deteriorated to a greater 
extent through various channels, including the loss of livelihoods and the acceleration of inflation, 
among others.",Positive,0.7728288652522297
"The updated national poverty line for 
Sri Lanka surged to Rs.",Very Negative,0.04555916800498261
"13,777 in 2022, registering 
an annual increase of 74 per cent.",Very Negative,0.007158894081559675
"This surge 
implies that the costs of necessities in the form of 
basic food, clothing, and shelter have risen, resulting 
in an increase in the minimum monthly expenditure 
per person.",Neutral,0.42299038709700587
"According to the remote household food 
security survey of the World Food Programme, 85 per cent of the population was estimated to be relying 
on livelihood based coping strategies, such as 
borrowing money, reducing spending on education 
and health, spending savings, or deferring due debt 
payments.",Positive,0.7886861410268123
Whilst a larger share of employment is occupied in the informal sector and 14.3 per cent,Very Negative,0.09783050672300153
"51
ECONOMIC, PRICE AND FINANCIAL SYSTEM STABILITY, OUTLOOK AND POLICIES
1of the population is living below the poverty line, 
the brunt of the crisis is likely to be devastating and causing broad based driving of people into poverty.",Neutral,0.4412982380063536
"Also, the current crisis widens the socio-economic inequalities among population groups, spurring generational poverty.",Negative,0.23737463301340567
"This is because as households 
become poorer, lower wealth accumulation 
negatively affects the education and healthcare that these households avail which in turn affects their future income generating capacity, thereby creating a vicious cycle.",Positive,0.7942003980407126
"In this context, although the Government has taken several measures to safeguard vulnerable communities in the population and to avoid further worsening of poverty levels by increasing subsidy levels under the prevailing social safety net programmes and providing cash and in-kind grants with the support of international financing agencies, among others, the efficiency of such programmes has been challenged due to their weak targeting.",Very Negative,0.08164663088346291
"While vulnerable communities as well as groups on the edge of poverty in the country, continued to grapple with income losses since the onset of the pandemic, the delay in recognising new poverty pockets in the population, who are desperate in need of government assistance, due to the absence of a reliable updated database, have 
resulted in inefficient allocation of limited fiscal funds 
and foreign assistance.",Very Negative,0.04876848505701559
"Therefore, it is vital to expedite 
the measures that have already been implemented 
under the Welfare Benefit Board to develop a registry 
of needy people without further delay to ensure 
that assistance reaches the intended beneficiaries 
in time.",Very Negative,0.07117223850924692
"Meanwhile, with the completion of reforms 
in relation to Social Safety Nets (SSN) under the 
IMF-EFF arrangement, including operationalising 
of the Welfare Benefit Board, developing eligibility 
criteria along with the ongoing efforts to develop 
a social registry as well as the introduction of new 
welfare benefit payment scheme are expected to support vulnerable people from the impact of the economic crisis and policy adjustments.",Very Negative,0.08716752504731129
"Under this, the Government’s commitment to operationalising reforms, such as obtaining Parliamentary approval for the welfare benefits payment system and eligibility criteria by May 2023 and its plan to expand spending floor on SSN would be vital in alleviating poverty on a long term basis.",Very Negative,0.18967912164208833
"While pursuing these reforms, enforcement of a government led 
multisectoral policy approach with the collaboration 
of all the stakeholders of the economy remains important in eradicating poverty, thereby assuring the equitable benefits of future growth prospects to all the segments of the population.",Very Positive,0.9100023447536022
"Further, the recent initiatives taken by the Government with the collaboration of the Department of Census and Statistics to conduct a household survey on the impact of the economic crisis are commendable in this regard, which is expected to deliver a proper assessment of the vulnerabilities of the families.",Very Positive,0.9244322533141939
"Such databases and survey findings would enable effectiveness of policy interventions on poverty eradication through the improved quality, adequacy, and timeliness of data, thereby strengthening evidence based informed policy decisions in the future, and improvements to existing social safety net mechanisms also remain important.",Very Negative,0.01215117589111292
"Under this, the digitalisation of subsidy distribution mechanism, via the introduction of digital banking systems, 
payment cards as well as digital identity options 
would support to minimise inefficiencies and possible 
leakages in welfare payments.",Very Negative,0.13833465520558208
